Date,Min,MinCorrect,Average,AverageCorrect,Max,MaxCorrect
20160827,16.1,0,18.9,0,23.4,0
20160828,12.6,0,15.4,0,18.0,0
20160829,11.9,0,12.5,0,15.2,0
20160830,12.4,0,14.0,0,16.5,0
20160831,11.2,0,14.5,0,18.1,0
20160901,12.0,0,15.2,0,18.2,0
20160902,14.8,0,16.6,0,19.2,0
20160903,13.3,0,15.6,0,18.8,0
20160904,12.6,0,14.9,0,18.0,0
20160905,11.6,0,15.3,0,18.5,0
20160906,8.4,0,13.5,0,17.6,0
20160907,13.5,0,15.5,0,17.4,0
20160908,13.6,0,15.5,0,17.3,0
20160909,8.7,0,12.7,0,17.8,0
20160910,10.4,0,13.8,0,18.0,0
20160911,13.9,0,15.9,0,19.7,0
20160912,15.7,0,16.6,0,17.8,0
20160913,10.2,0,14.2,0,18.6,0
20160914,9.0,0,11.8,0,15.7,0
20160915,8.3,0,12.6,0,17.0,0
20160916,11.2,0,12.5,0,15.2,0
20160917,9.7,0,10.9,0,12.7,0
20160918,8.6,0,9.7,0,11.3,0
20160919,5.1,0,10.5,0,15.6,0
20160920,9.5,0,12.1,0,16.1,0
20160921,9.5,0,10.3,0,12.2,0
20160922,9.8,0,10.9,0,13.2,0
20160923,8.4,0,9.1,0,10.5,0
20160924,8.4,0,9.9,0,12.1,0
20160925,9.4,0,11.2,0,13.8,0
20160926,9.8,0,11.8,0,13.9,0
20160927,10.9,0,12.6,0,14.5,0
20160928,9.6,0,10.9,0,13.0,0
20160929,9.8,0,11.6,0,14.4,0
20160930,12.4,0,14.0,0,16.2,0
20161001,10.0,0,12.2,0,15.2,0
20161002,8.6,0,10.6,0,13.1,0
20161003,5.7,0,8.7,0,13.5,0
20161004,5.1,0,7.7,0,10.2,0
20161005,7.1,0,8.4,0,9.5,0
20161006,5.4,0,7.0,0,10.5,0
20161007,6.4,0,7.8,0,9.8,0
20161008,5.6,0,6.3,0,7.3,0
20161009,5.4,0,6.3,0,8.0,0
20161010,3.4,0,5.5,0,7.3,0
20161011,4.1,0,4.8,0,6.4,0
20161012,3.5,0,4.5,0,6.1,0
20161013,1.1,0,1.8,0,4.3,0
20161014,1.7,0,4.6,0,6.1,0
20161015,4.5,0,5.8,0,8.0,0
20161016,4.4,0,6.2,0,8.6,0
20161017,5.3,0,6.0,0,6.8,0
20161018,3.2,0,4.6,0,5.8,0
20161019,-0.4,0,2.3,0,5.9,0
20161020,-1.2,0,1.7,0,4.6,0
20161021,1.5,0,2.2,0,2.9,0
20161022,1.3,0,2.2,0,3.5,0
20161023,2.6,0,3.6,0,6.3,0
20161024,2.8,0,4.8,0,7.4,0
20161025,-0.1,0,1.3,0,4.0,0
20161026,0.6,0,1.0,0,2.0,0
20161027,1.0,0,2.6,0,4.1,0
20161028,4.0,0,5.5,0,6.1,0
20161029,4.8,0,5.6,0,7.1,0
20161030,1.8,0,2.8,0,5.1,0
20161031,0.6,0,1.1,0,1.8,0
20161101,0.1,0,0.9,0,1.5,0
20161102,-2.7,0,-1.2,0,0.1,0
20161103,-3.1,0,-2.2,0,-1.4,0
20161104,-2.9,0,-1.6,0,-1.1,0
20161105,-5.4,0,-3.8,0,-2.8,0
20161106,-6.2,0,-3.9,0,-1.9,0
20161107,-7.4,0,-6.3,0,-5.5,0
20161108,-5.9,0,-5.3,0,-4.7,0
20161109,-6.5,0,-5.5,0,-4.5,0
20161110,-9.7,0,-7.0,0,-4.6,0
20161111,-12.9,0,-9.3,0,-7.1,0
20161112,-9.3,0,-5.7,0,-2.9,0
20161113,-3.7,0,-3.2,0,-2.4,0
20161114,-3.2,0,-2.4,0,-1.4,0
20161115,-2.6,0,-1.3,0,-0.2,0
20161116,-0.9,0,-0.1,0,0.7,0
20161117,0.7,0,1.4,0,1.9,0
20161118,0.5,0,1.6,0,2.4,0
20161119,1.5,0,3.6,0,4.5,0
20161120,3.1,0,4.2,0,6.7,0
20161121,3.6,0,4.1,0,4.6,0
20161122,0.9,0,1.9,0,3.7,0
20161123,0.4,0,0.7,0,1.1,0
20161124,0.9,0,2.3,0,4.1,0
20161125,-0.4,0,0.6,0,3.5,0
20161126,-1.4,0,0.2,0,2.7,0
20161127,-1.9,0,0.2,0,2.8,0
20161128,-7.2,0,-5.7,0,-1.9,0
20161129,-10.0,0,-8.3,0,-6.3,0
20161130,-6.6,0,-3.6,0,-2.6,0
20161201,-2.7,0,-0.7,0,0.0,0
20161202,-2.2,0,-1.8,0,-0.9,0
20161203,-4.2,0,-3.3,0,-2.1,0
20161204,-9.9,0,-8.0,0,-4.2,0
20161205,-5.4,0,-1.1,0,3.6,0
20161206,-10.8,0,-8.1,0,-5.3,0
20161207,-12.5,0,-4.6,0,1.9,0
20161208,0.7,0,1.3,0,1.8,0
20161209,-1.0,0,0.3,0,1.4,0
20161210,-7.0,0,-4.7,0,0.0,0
20161211,-7.2,0,-6.3,0,-5.3,0
20161212,-9.2,0,-7.0,0,-4.8,0
20161213,-9.3,0,-6.3,0,-3.7,0
20161214,-5.3,0,-3.3,0,-2.3,0
20161215,-8.9,0,-4.4,0,-0.7,0
20161216,-2.3,0,-1.0,0,-0.2,0
20161217,-2.0,0,-0.4,0,1.2,0
20161218,-1.0,0,-0.3,0,0.8,0
20161219,-1.2,0,0.3,0,1.7,0
20161220,1.1,0,1.9,0,2.9,0
20161221,1.1,0,1.6,0,2.3,0
20161222,1.1,0,2.6,0,3.1,0
20161223,2.3,0,2.7,0,3.1,0
20161224,0.8,0,2.0,0,2.9,0
20161225,2.3,0,2.7,0,3.2,0
20161226,1.8,0,3.5,0,6.0,0
20161227,0.3,0,1.1,0,3.7,0
20161228,-3.3,0,-1.7,0,0.4,0
20161229,-2.3,0,-0.5,0,1.9,0
20161230,1.6,0,2.7,0,3.9,0
20161231,2.5,0,3.8,0,5.1,0
20170101,-0.6,0,1.2,0,4.5,0
20170102,-4.6,0,-2.1,0,0.4,0
20170103,-11.4,0,-7.8,0,-4.4,0
20170104,-15.8,0,-14.5,0,-11.3,0
20170105,-20.3,0,-18.1,0,-15.2,0
20170106,-20.1,0,-18.6,0,-16.7,0
20170107,-21.0,0,-18.4,0,-15.7,0
20170108,-15.7,0,-9.4,0,-4.8,0
20170109,-4.8,0,-1.1,0,0.9,0
20170110,-0.3,0,0.8,0,2.0,0
20170111,-6.6,0,-4.3,0,1.5,0
20170112,-5.6,0,-3.7,0,-2.3,0
20170113,-5.6,0,-2.2,0,1.5,0
20170114,-1.3,0,0.0,0,1.3,0
20170115,-2.4,0,-0.9,0,0.5,0
20170116,-4.4,0,-2.8,0,-1.6,0
20170117,-4.8,0,-4.0,0,-3.0,0
20170118,-4.3,0,-1.9,0,0.3,0
20170119,0.0,0,0.9,0,2.1,0
20170120,-2.3,0,-0.5,0,2.4,0
20170121,-5.7,0,-3.5,0,-0.3,0
20170122,-6.0,0,-1.4,0,1.4,0
20170123,-0.1,0,0.6,0,0.8,0
20170124,-6.1,0,-2.4,0,0.9,0
20170125,-6.7,0,-5.8,0,-4.9,0
20170126,-7.0,0,-2.8,0,1.3,0
20170127,0.2,0,0.9,0,1.4,0
20170128,-1.1,0,-0.5,0,0.3,0
20170129,-1.5,0,-0.3,0,1.0,0
20170130,-0.4,0,0.2,0,0.9,0
20170131,-0.4,0,0.5,0,1.1,0
20170201,-2.4,0,-1.8,0,-0.3,0
20170202,-3.9,0,-2.9,0,-1.8,0
20170203,-1.9,0,-1.4,0,-1.0,0
20170204,-1.4,0,-1.0,0,-0.4,0
20170205,-5.4,0,-3.1,0,-1.1,0
20170206,-13.6,0,-10.0,0,-5.4,0
20170207,-18.3,0,-15.3,0,-11.4,0
20170208,-13.9,0,-9.3,0,-6.9,0
20170209,-11.9,0,-9.4,0,-7.5,0
20170210,-8.7,0,-6.5,0,-3.7,0
20170211,-7.3,0,-4.8,0,-3.7,0
20170212,-7.7,0,-5.6,0,-2.1,0
20170213,-2.1,0,-0.6,0,0.5,0
20170214,0.0,0,3.1,0,5.9,0
20170215,-4.8,0,-2.1,0,1.8,0
20170216,-2.4,0,-1.5,0,-1.0,0
20170217,-1.2,0,-0.1,0,1.1,0
20170218,-0.5,0,0.8,0,2.0,0
20170219,0.2,0,1.1,0,2.3,0
20170220,-1.0,0,1.5,0,3.4,0
20170221,-4.5,0,-2.8,0,-1.0,0
20170222,-7.4,0,-5.3,0,-3.7,0
20170223,-6.2,0,-3.2,0,0.5,0
20170224,-4.6,0,-3.1,0,-0.5,0
20170225,-9.8,0,-8.0,0,-4.0,0
20170226,-7.3,0,-2.8,0,-1.1,0
20170227,-7.8,0,-3.0,0,0.1,0
20170228,-8.0,0,0.1,0,4.4,0
20170301,4.1,0,5.0,0,6.9,0
20170302,2.2,0,3.4,0,4.3,0
20170303,0.4,0,1.8,0,3.4,0
20170304,-1.4,0,0.6,0,1.6,0
20170305,-6.5,0,-4.4,0,-1.3,0
20170306,-6.6,0,-3.7,0,-0.6,0
20170307,-6.6,0,-3.3,0,0.6,0
20170308,0.3,0,2.2,0,3.8,0
20170309,1.9,0,2.9,0,6.0,0
20170310,0.6,0,1.5,0,2.1,0
20170311,0.2,0,1.2,0,3.0,0
20170312,-2.1,0,0.0,0,3.0,0
20170313,-3.5,0,-0.4,0,1.9,0
20170314,-0.1,0,1.5,0,5.4,0
20170315,0.5,0,3.2,0,5.5,0
20170316,0.7,0,2.7,0,5.5,0
20170317,-0.1,0,1.9,0,4.5,0
20170318,2.0,0,2.9,0,4.4,0
20170319,1.5,0,3.0,0,5.9,0
20170320,-0.6,0,3.0,0,7.5,0
20170321,1.2,0,4.6,0,8.3,0
20170322,2.9,0,4.4,0,6.3,0
20170323,1.7,0,3.3,0,4.9,0
20170324,-0.9,0,0.6,0,2.2,0
20170325,-2.6,0,-0.2,0,2.0,0
20170326,0.2,0,1.7,0,3.2,0
20170327,0.5,0,2.6,0,5.0,0
20170328,-1.5,0,0.9,0,3.6,0
20170329,-4.1,0,-1.4,0,1.4,0
20170330,-5.4,0,-1.7,0,1.1,0
20170331,-1.8,0,1.4,0,5.4,0
20170401,-0.9,0,2.0,0,6.5,0
20170402,2.0,0,3.5,0,5.8,0
20170403,1.2,0,2.1,0,3.5,0
20170404,0.7,0,4.3,0,9.8,0
20170405,4.9,0,7.4,0,13.0,0
20170406,0.1,0,3.5,0,6.8,0
20170407,-0.7,0,3.2,0,7.3,0
20170408,1.0,0,2.7,0,5.3,0
20170409,-0.5,0,4.4,0,10.5,0
20170410,5.5,0,9.8,0,16.2,0
20170411,4.1,0,7.7,0,14.5,0
20170412,-0.2,0,1.2,0,4.1,0
20170413,-1.7,0,0.0,0,1.7,0
20170414,-4.6,0,-2.6,0,-1.0,0
20170415,-3.4,0,-1.7,0,0.7,0
20170416,-6.0,0,-2.8,0,0.0,0
20170417,-2.2,0,-0.8,0,1.2,0
20170418,-2.6,0,-0.2,0,2.7,0
20170419,-4.5,0,0.3,0,3.9,0
20170420,-2.1,0,2.3,0,6.2,0
20170421,0.6,0,2.3,0,5.2,0
20170422,0.6,0,1.8,0,3.0,0
20170423,0.3,0,2.2,0,4.6,0
20170424,1.8,0,3.2,0,5.8,0
20170425,-1.3,0,4.0,0,8.5,0
20170426,2.1,0,4.9,0,6.9,0
20170427,1.9,0,4.6,0,7.5,0
20170428,2.0,0,6.1,0,11.1,0
20170429,2.0,0,3.7,0,6.7,0
20170430,3.5,0,6.3,0,7.7,0
20170501,2.0,0,6.1,0,10.8,0
20170502,2.5,0,7.2,0,11.6,0
20170503,3.8,0,7.6,0,11.2,0
20170504,3.3,0,7.1,0,10.6,0
20170505,4.3,0,8.1,0,12.0,0
20170506,5.8,0,7.9,0,11.5,0
20170507,1.5,0,4.6,0,8.1,0
20170508,0.5,0,3.4,0,7.0,0
20170509,-0.5,0,2.7,0,6.1,0
20170510,-0.2,0,2.4,0,6.2,0
20170511,-1.0,0,3.2,0,6.9,0
20170512,-0.3,0,3.9,0,6.8,0
20170513,2.3,0,6.6,0,10.8,0
20170514,4.2,0,10.3,0,15.6,0
20170515,7.1,0,9.8,0,14.0,0
20170516,2.6,0,7.5,0,12.6,0
20170517,3.8,0,10.4,0,16.7,0
20170518,11.2,0,15.3,0,19.7,0
20170519,11.0,0,16.3,0,22.0,0
20170520,12.3,0,14.6,0,18.8,0
20170521,9.1,0,12.2,0,15.1,0
20170522,8.5,0,13.5,0,19.1,0
20170523,9.8,0,13.8,0,17.6,0
20170524,9.5,0,13.9,0,18.9,0
20170525,11.2,0,13.5,0,16.2,0
20170526,10.0,0,13.2,0,15.5,0
20170527,6.0,0,9.5,0,13.9,0
20170528,7.5,0,12.1,0,17.5,0
20170529,10.4,0,13.8,0,17.4,0
20170530,7.2,0,10.9,0,14.9,0
20170531,8.3,0,10.2,0,11.7,0
20170601,5.9,0,8.8,0,11.3,0
20170602,3.4,0,5.1,0,7.8,0
20170603,3.5,0,6.2,0,9.5,0
20170604,4.8,0,8.7,0,13.0,0
20170605,5.4,0,10.6,0,14.7,0
20170606,10.7,0,13.9,0,18.5,0
20170607,8.8,0,16.4,0,23.2,0
20170608,11.2,0,16.7,0,20.9,0
20170609,11.9,0,13.7,0,17.0,0
20170610,11.8,0,14.3,0,18.5,0
20170611,12.0,0,15.6,0,21.3,0
20170612,13.3,0,15.1,0,18.2,0
20170613,13.2,0,14.7,0,18.3,0
20170614,6.9,0,11.7,0,16.7,0
20170615,8.1,0,13.6,0,19.0,0
20170616,9.6,0,16.2,0,21.9,0
20170617,10.5,0,17.5,0,24.4,0
20170618,14.5,0,17.1,0,21.2,0
20170619,14.0,0,16.4,0,19.5,0
20170620,12.5,0,14.3,0,16.6,0
20170621,9.9,0,11.0,0,15.0,0
20170622,7.9,0,12.5,0,15.8,0
20170623,10.3,0,13.3,0,16.2,0
20170624,9.7,0,14.2,0,17.3,0
20170625,11.8,0,15.4,0,19.7,0
20170626,12.2,0,13.9,0,17.1,0
20170627,11.6,0,13.4,0,16.0,0
20170628,12.7,0,14.8,0,17.7,0
20170629,11.3,0,17.0,0,22.6,0
20170630,13.2,0,15.4,0,18.0,0
20170701,11.6,0,13.1,0,15.5,0
20170702,12.7,0,17.2,0,21.8,0
20170703,11.3,0,18.3,0,25.2,0
20170704,13.2,0,16.1,0,20.9,0
20170705,12.8,0,14.6,0,17.1,0
20170706,10.9,0,13.0,0,14.6,0
20170707,9.6,0,12.5,0,16.1,0
20170708,9.7,0,13.4,0,17.6,0
20170709,11.1,0,15.1,0,18.4,0
20170710,13.4,0,18.5,0,24.5,0
20170711,12.9,0,20.2,0,24.5,0
20170712,15.7,0,19.1,0,23.0,0
20170713,15.0,0,19.3,0,25.3,0
20170714,14.6,0,16.0,0,20.1,0
20170715,13.3,0,15.7,0,18.3,0
20170716,11.9,0,15.9,0,19.7,0
20170717,13.8,0,16.3,0,20.8,0
20170718,11.0,0,15.3,0,18.9,0
20170719,12.9,0,15.2,0,18.0,0
20170720,12.4,0,15.0,0,17.7,0
20170721,11.4,0,16.2,0,20.5,0
20170722,12.1,0,15.2,0,20.7,0
20170723,11.3,0,16.1,0,19.9,0
20170724,14.1,0,15.4,0,17.9,0
20170725,13.6,0,15.9,0,19.3,0
20170726,13.2,0,17.5,0,23.0,0
20170727,12.8,0,18.3,0,23.9,0
20170728,15.0,0,20.5,0,26.6,0
20170729,15.8,0,19.2,0,23.8,0
20170730,15.2,0,18.2,0,21.7,0
20170731,15.6,0,19.3,0,23.6,0
20170801,17.1,0,19.9,0,24.1,0
20170802,16.8,0,18.3,0,21.4,0
20170803,16.6,0,18.7,0,21.3,0
20170804,14.0,0,16.8,0,18.8,0
20170805,15.6,0,17.3,0,21.2,0
20170806,13.3,0,17.1,0,20.6,0
20170807,14.8,0,16.5,0,19.0,0
20170808,12.9,0,16.9,0,20.7,0
20170809,13.3,0,19.2,0,24.1,0
20170810,16.8,0,20.4,0,25.1,0
20170811,16.6,0,18.9,0,22.0,0
20170812,14.2,0,20.8,0,26.6,0
20170813,18.7,0,20.5,0,23.8,0
20170814,16.5,0,17.7,0,19.7,0
20170815,14.1,0,17.9,0,22.4,0
20170816,12.1,0,18.3,0,23.7,0
20170817,17.5,0,20.7,0,23.9,0
20170818,18.0,0,20.4,0,23.1,0
20170819,16.6,0,22.1,0,27.5,0
20170820,17.5,0,19.2,0,22.8,0
20170821,14.2,0,16.3,0,18.6,0
20170822,14.6,0,15.7,0,17.3,0
20170823,14.6,0,15.8,0,17.1,0
20170824,12.5,0,15.5,0,17.1,0
20170825,11.8,0,13.8,0,16.2,0
20170826,9.5,0,13.1,0,15.3,0
20170827,9.4,0,11.9,0,15.0,0
20170828,7.5,0,11.2,0,15.1,0
20170829,10.7,0,13.8,0,17.9,0
20170830,12.8,0,16.6,0,20.7,0
20170831,16.5,0,19.5,0,23.6,0
20170901,15.5,0,16.8,0,20.1,0
20170902,9.7,0,13.3,0,17.5,0
20170903,11.9,0,13.0,0,14.7,0
20170904,8.5,0,12.0,0,15.3,0
20170905,8.0,0,11.6,0,15.3,0
20170906,8.6,0,11.0,0,13.8,0
20170907,10.1,0,11.1,0,12.4,0
20170908,10.4,0,12.3,0,14.7,0
20170909,10.3,0,13.5,0,17.2,0
20170910,13.9,0,16.5,0,20.5,0
20170911,12.7,0,15.9,0,18.6,0
20170912,11.9,0,16.7,0,22.3,0
20170913,12.9,0,14.6,0,17.2,0
20170914,12.8,0,14.0,0,15.7,0
20170915,11.3,0,12.9,0,14.3,0
20170916,10.5,0,12.8,0,16.7,0
20170917,9.9,0,12.6,0,16.1,0
20170918,7.2,0,9.9,0,14.0,0
20170919,9.2,0,10.6,0,11.7,0
20170920,6.9,0,11.1,0,15.4,0
20170921,8.2,0,12.4,0,17.8,0
20170922,9.0,0,11.8,0,15.2,0
20170923,8.1,0,12.6,0,18.7,0
20170924,7.5,0,12.6,0,18.7,0
20170925,7.7,0,12.8,0,19.8,0
20170926,10.2,0,11.7,0,12.8,0
20170927,9.4,0,10.4,0,12.1,0
20170928,6.2,0,9.9,0,12.8,0
20170929,7.9,0,8.8,0,9.9,0
20170930,7.5,0,8.8,0,10.7,0
20171001,7.7,0,8.9,0,10.3,0
20171002,7.0,0,7.8,0,9.1,0
20171003,6.7,0,7.9,0,9.7,0
20171004,6.6,0,8.8,0,10.6,0
20171005,8.5,0,9.2,0,10.4,0
20171006,6.5,0,7.6,0,8.6,0
20171007,6.2,0,8.6,0,10.9,0
20171008,7.4,0,8.9,0,10.9,0
20171009,7.1,0,8.7,0,9.8,0
20171010,7.5,0,9.1,0,11.6,0
20171011,7.1,0,8.0,0,8.8,0
20171012,6.6,0,7.9,0,9.8,0
20171013,5.4,0,7.1,0,8.2,0
20171014,4.4,0,6.5,0,8.4,0
20171015,5.2,0,6.3,0,7.6,0
20171016,3.1,0,7.6,0,11.7,0
20171017,7.6,0,8.9,0,11.4,0
20171018,6.4,0,9.0,0,11.4,0
20171019,4.4,0,6.2,0,7.9,0
20171020,2.1,0,4.4,0,6.6,0
20171021,-0.3,0,2.0,0,5.5,0
20171022,0.5,0,1.6,0,2.8,0
20171023,-2.0,0,0.8,0,4.2,0
20171024,0.5,0,2.0,0,3.6,0
20171025,-1.3,0,-0.2,0,2.5,0
20171026,-1.6,0,-0.3,0,1.5,0
20171027,0.1,0,0.7,0,1.3,0
20171028,0.4,0,1.0,0,1.5,0
20171029,0.9,0,2.1,0,3.6,0
20171030,2.8,0,3.8,0,5.2,0
20171031,-1.0,0,1.5,0,4.0,0
20171101,-3.5,0,-1.7,0,1.7,0
20171102,-4.9,0,-2.5,0,2.2,0
20171103,-5.1,0,-1.1,0,2.2,0
20171104,0.5,0,3.7,0,6.5,0
20171105,6.1,0,7.1,0,8.9,0
20171106,5.9,0,6.4,0,7.7,0
20171107,3.6,0,4.9,0,6.6,0
20171108,1.9,0,3.2,0,4.2,0
20171109,2.5,0,3.9,0,5.4,0
20171110,2.8,0,4.0,0,5.1,0
20171111,4.3,0,5.3,0,6.5,0
20171112,3.0,0,3.5,0,5.8,0
20171113,2.6,0,4.0,0,5.4,0
20171114,0.8,0,2.1,0,3.0,0
20171115,1.7,0,2.6,0,3.6,0
20171116,1.2,0,3.0,0,3.9,0
20171117,2.7,0,3.7,0,5.5,0
20171118,4.1,0,5.0,0,5.7,0
20171119,2.0,0,3.2,0,4.2,0
20171120,0.4,0,1.4,0,2.1,0
20171121,0.1,0,1.7,0,2.6,0
20171122,-1.9,0,0.8,0,2.4,0
20171123,-3.8,0,-3.0,0,-1.9,0
20171124,-3.0,0,0.0,0,1.6,0
20171125,0.3,0,2.0,0,4.5,0
20171126,1.0,0,2.9,0,4.6,0
20171127,1.3,0,2.1,0,3.1,0
20171128,-0.3,0,1.2,0,2.2,0
20171129,-0.2,0,1.1,0,1.5,0
20171130,-1.3,0,-0.2,0,1.5,0
20171201,0.2,0,0.9,0,1.8,0
20171202,0.9,0,1.5,0,2.1,0
20171203,1.2,0,1.8,0,2.2,0
20171204,-0.6,0,0.5,0,1.9,0
20171205,-1.7,0,-0.4,0,0.6,0
20171206,-2.4,0,-0.8,0,0.0,0
20171207,-4.6,0,-2.4,0,-0.4,0
20171208,-3.3,0,-1.2,0,1.3,0
20171209,1.3,0,2.2,0,2.7,0
20171210,0.6,0,1.1,0,2.2,0
20171211,0.0,0,0.4,0,1.1,0
20171212,-2.0,0,-0.3,0,1.5,0
20171213,0.0,0,1.8,0,4.6,0
20171214,-0.6,0,0.7,0,1.9,0
20171215,-1.4,0,0.5,0,2.2,0
20171216,0.5,0,1.4,0,2.3,0
20171217,-0.2,0,0.6,0,1.3,0
20171218,0.2,0,0.8,0,1.2,0
20171219,-2.7,0,-1.3,0,0.7,0
20171220,-3.9,0,-2.9,0,-1.3,0
20171221,-3.3,0,-1.9,0,-0.4,0
20171222,-0.5,0,0.3,0,1.2,0
20171223,-1.4,0,-0.7,0,0.2,0
20171224,-3.0,0,-1.0,0,1.5,0
20171225,-3.5,0,-2.5,0,-0.8,0
20171226,-1.5,0,0.3,0,2.5,0
20171227,0.0,0,2.4,0,3.3,0
20171228,0.5,0,1.6,0,2.6,0
20171229,1.8,0,2.9,0,3.9,0
20171230,2.0,0,3.4,0,5.1,0
20171231,0.9,0,1.5,0,2.1,0
20180101,-0.6,0,0.5,0,1.3,0
20180102,0.8,0,3.6,0,4.8,0
20180103,1.2,0,2.2,0,3.7,0
20180104,1.0,0,2.2,0,3.1,0
20180105,3.0,0,3.5,0,4.4,0
20180106,1.8,0,2.4,0,3.3,0
20180107,-3.5,0,-1.0,0,1.9,0
20180108,-3.5,0,-1.7,0,0.4,0
20180109,-5.4,0,-2.7,0,0.3,0
20180110,-1.9,0,-0.2,0,0.9,0
20180111,-3.2,0,-1.9,0,-1.1,0
20180112,-5.5,0,-3.2,0,-1.8,0
20180113,-7.8,0,-5.7,0,-4.1,0
20180114,-5.8,0,-4.6,0,-3.2,0
20180115,-8.4,0,-7.4,0,-4.4,0
20180116,-10.8,0,-9.1,0,-7.5,0
20180117,-9.1,0,-7.1,0,-5.0,0
20180118,-6.5,0,-5.5,0,-4.3,0
20180119,-4.8,0,-2.7,0,-1.7,0
20180120,-6.5,0,-4.9,0,-3.0,0
20180121,-11.3,0,-8.9,0,-6.4,0
20180122,-14.7,0,-11.1,0,-8.8,0
20180123,-15.5,0,-12.7,0,-9.5,0
20180124,-14.0,0,-5.7,0,-4.2,0
20180125,-4.2,0,0.3,0,4.0,0
20180126,3.2,0,3.7,0,4.2,0
20180127,1.5,0,2.0,0,3.2,0
20180128,0.1,0,0.8,0,1.8,0
20180129,-3.2,0,-1.0,0,0.7,0
20180130,-7.1,0,-5.5,0,-3.2,0
20180131,-10.5,0,-8.4,0,-5.1,0
20180201,-12.3,0,-8.6,0,-5.4,0
20180202,-5.4,0,-2.3,0,-0.8,0
20180203,-7.5,0,-4.9,0,-2.6,0
20180204,-8.6,0,-7.1,0,-5.0,0
20180205,-8.8,0,-6.7,0,-5.3,0
20180206,-8.9,0,-7.9,0,-6.0,0
20180207,-10.9,0,-8.0,0,-2.8,0
20180208,-5.5,0,-4.0,0,-2.7,0
20180209,-6.3,0,-5.1,0,-3.5,0
20180210,-4.9,0,-3.9,0,-2.5,0
20180211,-4.4,0,-3.6,0,-2.6,0
20180212,-2.7,0,-1.5,0,-0.1,0
20180213,-3.0,0,-1.0,0,-0.2,0
20180214,-5.7,0,-4.4,0,-3.0,0
20180215,-9.6,0,-7.1,0,-4.9,0
20180216,-6.8,0,-6.0,0,-5.0,0
20180217,-5.5,0,-4.3,0,-2.6,0
20180218,-4.5,0,-3.9,0,-2.9,0
20180219,-6.6,0,-4.7,0,-3.0,0
20180220,-16.1,0,-9.5,0,-5.6,0
20180221,-21.2,0,-15.6,0,-9.3,0
20180222,-19.4,0,-14.6,0,-9.1,0
20180223,-14.8,0,-12.2,0,-8.4,0
20180224,-15.8,0,-13.5,0,-11.6,0
20180225,-12.5,0,-10.3,0,-7.0,0
20180226,-14.6,0,-12.7,0,-10.6,0
20180227,-18.1,0,-16.5,0,-14.5,0
20180228,-19.7,0,-16.3,0,-11.7,0
20180301,-21.5,0,-15.1,0,-9.5,0
20180302,-14.6,0,-10.5,0,-4.5,0
20180303,-13.4,0,-9.8,0,-4.6,0
20180304,-14.7,0,-10.1,0,-5.5,0
20180305,-11.7,0,-8.5,0,-3.8,0
20180306,-12.5,0,-9.1,0,-5.2,0
20180307,-12.5,0,-8.4,0,-4.2,0
20180308,-9.7,0,-5.1,0,-0.5,0
20180309,-3.9,0,-1.8,0,0.4,0
20180310,-1.9,0,-0.7,0,0.1,0
20180311,-1.3,0,0.5,0,3.2,0
20180312,-1.6,0,0.6,0,2.5,0
20180313,0.7,0,2.4,0,3.4,0
20180314,-3.2,0,1.3,0,3.9,0
20180315,-8.0,0,-6.6,0,-3.2,0
20180316,-11.8,0,-8.8,0,-6.1,0
20180317,-10.2,0,-7.1,0,-3.7,0
20180318,-7.1,0,-3.4,0,-0.5,0
20180319,-1.4,0,-0.3,0,2.0,0
20180320,-7.6,0,-1.8,0,2.2,0
20180321,-9.5,0,-6.8,0,-2.8,0
20180322,-7.2,0,-1.5,0,1.1,0
20180323,-7.4,0,-2.8,0,0.2,0
20180324,-15.7,0,-6.3,0,0.9,0
20180325,0.5,0,1.5,0,2.6,0
20180326,-4.7,0,-2.2,0,1.7,0
20180327,-10.9,0,-5.9,0,-1.3,0
20180328,-11.3,0,-5.7,0,-1.5,0
20180329,-4.8,0,-2.3,0,0.5,0
20180330,-9.2,0,-2.1,0,5.1,0
20180331,-7.9,0,-0.3,0,5.5,0
20180401,-6.1,0,0.1,0,4.3,0
20180402,0.5,0,2.7,0,5.1,0
20180403,-0.5,0,0.9,0,3.7,0
20180404,-4.2,0,3.3,0,9.1,0
20180405,4.6,0,8.8,0,15.3,0
20180406,0.9,0,6.4,0,10.6,0
20180407,0.3,0,2.5,0,5.0,0
20180408,2.0,0,5.1,0,9.7,0
20180409,4.2,0,10.2,0,16.6,0
20180410,1.2,0,4.0,0,7.8,0
20180411,-0.9,0,3.7,0,8.6,0
20180412,-1.9,0,3.5,0,9.1,0
20180413,-1.6,0,5.5,0,12.4,0
20180414,0.3,0,8.9,0,16.5,0
20180415,2.0,0,10.6,0,19.4,0
20180416,5.0,0,8.9,0,12.5,0
20180417,4.5,0,10.2,0,12.8,0
20180418,4.4,0,6.4,0,13.7,0
20180419,2.4,0,7.4,0,12.6,0
20180420,2.4,0,6.8,0,13.1,0
20180421,3.5,0,6.0,0,8.1,0
20180422,1.6,0,3.6,0,6.1,0
20180423,-1.6,0,3.5,0,8.3,0
20180424,2.2,0,5.5,0,9.0,0
20180425,6.0,0,7.5,0,11.5,0
20180426,5.1,0,6.8,0,9.7,0
20180427,4.2,0,6.8,0,10.7,0
